Cincinnati Reds (7), Philadelphia Phillies (5)
St. Louis Cardinals (0), Pittsburgh Pirates (7)
Seattle Mariners (6), Texas Rangers (10)
New York Mets (3), Washington Nationals (1)
Detroit Tigers (7), Boston Red Sox (4)
Kansas City Royals (2), Chicago White Sox (12)
Arizona D'Backs (3), Colorado Rockies (4)
Chicago Cubs (3), Houston Astros (0)
Florida Marlins (2), Los Angeles Dodgers (4)
LA Angels of Anaheim (2), New York Yankees (7)
Seattle Mariners (4), Oakland Athletics (5)
New York Mets (0), Philadelphia Phillies (13)
Milwaukee Brewers (2), Pittsburgh Pirates (4)
San Francisco Giants (1), San Diego Padres (0)
Atlanta Braves (10), Washington Nationals (4)
Detroit Tigers (3), Boston Red Sox (2)
Kansas City Royals (4), Chicago White Sox (2)
Arizona D'Backs (2), Colorado Rockies (1)
Chicago Cubs (8), Houston Astros (6)
Florida Marlins (0), Los Angeles Dodgers (4)
Cleveland Indians (1), Minnesota Twins (4)
Baltimore Orioles (3), New York Yankees (6)
Seattle Mariners (2), Oakland Athletics (11)
New York Mets (4), Philadelphia Phillies (11)
Milwaukee Brewers (6), Pittsburgh Pirates (3)
San Francisco Giants (3), San Diego Padres (2)
Cincinnati Reds (0), St. Louis Cardinals (5)
Toronto Blue Jays (4), Tampa Bay Devil Rays (3)
LA Angels of Anaheim (9), Texas Rangers (7)
Atlanta Braves (0), Washington Nationals (5)
Detroit Tigers (4), Boston Red Sox (6)
Kansas City Royals (10), Chicago White Sox (4)
Arizona D'Backs (9), Colorado Rockies (5)
Chicago Cubs (1), Houston Astros (0)
Florida Marlins (15), Los Angeles Dodgers (4)
Cleveland Indians (2), Minnesota Twins (7)
Baltimore Orioles (3), New York Yankees (2)
Seattle Mariners (0), Oakland Athletics (4)
New York Mets (0), Philadelphia Phillies (3)
Milwaukee Brewers (5), Pittsburgh Pirates (2)
San Francisco Giants (7), San Diego Padres (5)
Cincinnati Reds (7), St. Louis Cardinals (2)
Toronto Blue Jays (3), Tampa Bay Devil Rays (8)
LA Angels of Anaheim (3), Texas Rangers (9)
Atlanta Braves (6), Washington Nationals (9)
Seattle Mariners (2), LA Angels of Anaheim (5)
Kansas City Royals (4), Chicago White Sox (5)
Arizona D'Backs (4), Colorado Rockies (8)
Texas Rangers (2), Detroit Tigers (4)
Houston Astros (7), Milwaukee Brewers (3)
Cleveland Indians (3), Minnesota Twins (2)
Baltimore Orioles (12), New York Yankees (2)
New York Mets (7), Philadelphia Phillies (2)
San Francisco Giants (8), San Diego Padres (4)
Cincinnati Reds (1), St. Louis Cardinals (2)
Toronto Blue Jays (6), Tampa Bay Devil Rays (2)
Atlanta Braves (5), Washington Nationals (0)
Seattle Mariners (0), LA Angels of Anaheim (3)
Toronto Blue Jays (2), Baltimore Orioles (7)
New York Yankees (12), Boston Red Sox (4)
New York Yankees (14), Boston Red Sox (11)
St. Louis Cardinals (11), Chicago Cubs (3)
Pittsburgh Pirates (7), Cincinnati Reds (3)
Texas Rangers (2), Detroit Tigers (1)
Atlanta Braves (6), Florida Marlins (1)
Oakland Athletics (1), Kansas City Royals (7)
Oakland Athletics (3), Kansas City Royals (5)
Houston Astros (2), Milwaukee Brewers (3)
Chicago White Sox (3), Minnesota Twins (7)
Colorado Rockies (3), New York Mets (6)
Washington Nationals (6), Philadelphia Phillies (4)
Arizona D'Backs (2), San Diego Padres (8)
Los Angeles Dodgers (3), San Francisco Giants (7)
Cleveland Indians (5), Tampa Bay Devil Rays (6)
Seattle Mariners (7), LA Angels of Anaheim (9)
Toronto Blue Jays (0), Baltimore Orioles (15)
New York Yankees (13), Boston Red Sox (5)
St. Louis Cardinals (4), Chicago Cubs (5)
Pittsburgh Pirates (7), Cincinnati Reds (14)
Texas Rangers (3), Detroit Tigers (1)
Atlanta Braves (5), Florida Marlins (3)
Oakland Athletics (7), Kansas City Royals (2)
Houston Astros (4), Milwaukee Brewers (6)
Chicago White Sox (4), Minnesota Twins (1)
Colorado Rockies (4), New York Mets (7)
Washington Nationals (2), Philadelphia Phillies (11)
Arizona D'Backs (5), San Diego Padres (3)
Los Angeles Dodgers (14), San Francisco Giants (7)
Cleveland Indians (5), Tampa Bay Devil Rays (3)
Seattle Mariners (2), LA Angels of Anaheim (3)
Toronto Blue Jays (9), Baltimore Orioles (2)
New York Yankees (8), Boston Red Sox (5)
St. Louis Cardinals (5), Chicago Cubs (3)
Pittsburgh Pirates (1), Cincinnati Reds (5)
Texas Rangers (7), Detroit Tigers (6)
Atlanta Braves (3), Florida Marlins (4)
Oakland Athletics (6), Kansas City Royals (4)
Houston Astros (3), Milwaukee Brewers (1)
Chicago White Sox (3), Minnesota Twins (7)
Colorado Rockies (0), New York Mets (2)
Washington Nationals (10), Philadelphia Phillies (12)
Arizona D'Backs (1), San Diego Padres (2)
Los Angeles Dodgers (5), San Francisco Giants (2)
Cleveland Indians (9), Tampa Bay Devil Rays (4)
Pittsburgh Pirates (0), Atlanta Braves (3)
New York Yankees (2), Boston Red Sox (1)
Philadelphia Phillies (6), Chicago Cubs (5)
Houston Astros (3), Cincinnati Reds (4)
Chicago White Sox (1), Detroit Tigers (7)
Washington Nationals (1), Florida Marlins (3)
Los Angeles Dodgers (2), San Diego Padres (4)
Arizona D'Backs (0), San Francisco Giants (5)
Texas Rangers (3), Tampa Bay Devil Rays (4)
Oakland Athletics (12), Toronto Blue Jays (10)
Boston Red Sox (3), LA Angels of Anaheim (4)
Pittsburgh Pirates (5), Atlanta Braves (3)
Minnesota Twins (3), Baltimore Orioles (6)
Philadelphia Phillies (6), Chicago Cubs (3)
Houston Astros (0), Cincinnati Reds (14)
Chicago White Sox (0), Detroit Tigers (4)
Washington Nationals (5), Florida Marlins (7)
Cleveland Indians (2), Kansas City Royals (5)
Colorado Rockies (1), Milwaukee Brewers (4)
St. Louis Cardinals (7), New York Mets (8)
Los Angeles Dodgers (0), San Diego Padres (1)
New York Yankees (5), Seattle Mariners (6)
Arizona D'Backs (6), San Francisco Giants (7)
Texas Rangers (3), Tampa Bay Devil Rays (5)
Oakland Athletics (3), Toronto Blue Jays (4)
Boston Red Sox (5), LA Angels of Anaheim (4)
Pittsburgh Pirates (5), Atlanta Braves (4)
Minnesota Twins (4), Baltimore Orioles (1)
Philadelphia Phillies (2), Chicago Cubs (1)
Houston Astros (7), Cincinnati Reds (3)
Chicago White Sox (7), Detroit Tigers (5)
Washington Nationals (7), Florida Marlins (9)
Cleveland Indians (15), Kansas City Royals (13)
Colorado Rockies (1), Milwaukee Brewers (7)
St. Louis Cardinals (8), New York Mets (10)
Los Angeles Dodgers (2), San Diego Padres (7)
New York Yankees (9), Seattle Mariners (2)
Arizona D'Backs (6), San Francisco Giants (7)
Texas Rangers (3), Tampa Bay Devil Rays (7)
Oakland Athletics (6), Toronto Blue Jays (0)
Boston Red Sox (2), LA Angels of Anaheim (1)
Minnesota Twins (11), Baltimore Orioles (2)
Philadelphia Phillies (2), Chicago Cubs (11)
Chicago White Sox (10), Detroit Tigers (0)
Cleveland Indians (8), Kansas City Royals (4)
Colorado Rockies (6), Milwaukee Brewers (12)
St. Louis Cardinals (2), New York Mets (6)
Houston Astros (3), Pittsburgh Pirates (5)
New York Yankees (2), Seattle Mariners (4)
Cincinnati Reds (6), San Francisco Giants (3)
Texas Rangers (4), Tampa Bay Devil Rays (3)
New York Yankees (5), LA Angels of Anaheim (6)
Los Angeles Dodgers (7), Arizona D'Backs (9)
Washington Nationals (7), Atlanta Braves (6)
Tampa Bay Devil Rays (0), Baltimore Orioles (4)
Minnesota Twins (5), Chicago White Sox (4)
Detroit Tigers (2), Cleveland Indians (4)
San Diego Padres (5), Colorado Rockies (13)
Milwaukee Brewers (5), Florida Marlins (6)
Philadelphia Phillies (4), New York Mets (3)
Houston Astros (5), Pittsburgh Pirates (1)
Boston Red Sox (0), Seattle Mariners (6)
Cincinnati Reds (1), San Francisco Giants (4)
Chicago Cubs (0), St. Louis Cardinals (2)
Oakland Athletics (9), Texas Rangers (3)
Kansas City Royals (3), Toronto Blue Jays (6)
New York Yankees (7), LA Angels of Anaheim (12)
Los Angeles Dodgers (4), Arizona D'Backs (3)
Washington Nationals (1), Atlanta Braves (10)
Tampa Bay Devil Rays (2), Baltimore Orioles (3)
Minnesota Twins (8), Chicago White Sox (7)
Detroit Tigers (5), Cleveland Indians (8)
San Diego Padres (5), Colorado Rockies (2)
Milwaukee Brewers (2), Florida Marlins (7)
Philadelphia Phillies (5), New York Mets (11)
Houston Astros (7), Pittsburgh Pirates (4)
Boston Red Sox (3), Seattle Mariners (4)
Cincinnati Reds (1), San Francisco Giants (4)
Chicago Cubs (1), St. Louis Cardinals (2)
Oakland Athletics (5), Texas Rangers (3)
Kansas City Royals (2), Toronto Blue Jays (0)
New York Yankees (11), LA Angels of Anaheim (8)
Los Angeles Dodgers (6), Arizona D'Backs (3)
Washington Nationals (6), Atlanta Braves (13)
Tampa Bay Devil Rays (4), Baltimore Orioles (5)
Minnesota Twins (1), Chicago White Sox (6)
Detroit Tigers (7), Cleveland Indians (1)
San Diego Padres (3), Colorado Rockies (6)
Milwaukee Brewers (3), Florida Marlins (4)
Houston Astros (13), Pittsburgh Pirates (1)
Boston Red Sox (3), Seattle Mariners (6)
Cincinnati Reds (0), San Francisco Giants (8)
Chicago Cubs (6), St. Louis Cardinals (10)
Oakland Athletics (0), Texas Rangers (3)
Kansas City Royals (6), Toronto Blue Jays (10)
San Diego Padres (4), Arizona D'Backs (7)
Toronto Blue Jays (4), Cleveland Indians (6)
Milwaukee Brewers (2), Florida Marlins (4)
Cincinnati Reds (5), Los Angeles Dodgers (6)
Philadelphia Phillies (3), New York Mets (8)
Boston Red Sox (0), Oakland Athletics (9)
Chicago Cubs (6), Pittsburgh Pirates (11)
LA Angels of Anaheim (0), Seattle Mariners (2)
San Diego Padres (8), Arizona D'Backs (3)
San Francisco Giants (8), Atlanta Braves (13)
Tampa Bay Devil Rays (9), Chicago White Sox (12)
Toronto Blue Jays (2), Cleveland Indians (5)
New York Mets (10), Colorado Rockies (5)
Milwaukee Brewers (3), Houston Astros (10)
Cincinnati Reds (5), Los Angeles Dodgers (6)
Kansas City Royals (2), Minnesota Twins (0)
Boston Red Sox (1), Oakland Athletics (2)
Chicago Cubs (6), Pittsburgh Pirates (7)
LA Angels of Anaheim (4), Seattle Mariners (6)
Florida Marlins (9), St. Louis Cardinals (1)
Baltimore Orioles (4), Texas Rangers (9)
Philadelphia Phillies (10), Washington Nationals (6)
San Diego Padres (4), Arizona D'Backs (1)
San Francisco Giants (3), Atlanta Braves (5)
Tampa Bay Devil Rays (4), Chicago White Sox (5)
Toronto Blue Jays (2), Cleveland Indians (3)
New York Mets (11), Colorado Rockies (3)
Milwaukee Brewers (0), Houston Astros (1)
Cincinnati Reds (3), Los Angeles Dodgers (7)
Kansas City Royals (4), Minnesota Twins (3)
Detroit Tigers (0), New York Yankees (2)
Detroit Tigers (5), New York Yankees (3)
Boston Red Sox (2), Oakland Athletics (7)
Chicago Cubs (9), Pittsburgh Pirates (10)
LA Angels of Anaheim (5), Seattle Mariners (3)
Florida Marlins (6), St. Louis Cardinals (13)
Baltimore Orioles (7), Texas Rangers (4)
Philadelphia Phillies (5), Washington Nationals (1)
San Francisco Giants (8), Atlanta Braves (6)
Toronto Blue Jays (4), Boston Red Sox (6)
Tampa Bay Devil Rays (5), Chicago White Sox (3)
New York Mets (4), Colorado Rockies (8)
Milwaukee Brewers (3), Houston Astros (5)
Kansas City Royals (1), Minnesota Twins (3)
Detroit Tigers (4), New York Yankees (6)
Florida Marlins (2), St. Louis Cardinals (5)
Baltimore Orioles (5), Texas Rangers (7)
Philadelphia Phillies (5), Washington Nationals (6)
Toronto Blue Jays (1), Boston Red Sox (2)
San Francisco Giants (2), Chicago Cubs (6)
LA Angels of Anaheim (0), Detroit Tigers (9)
New York Mets (8), Houston Astros (7)
Chicago White Sox (5), Kansas City Royals (7)
Colorado Rockies (3), Los Angeles Dodgers (6)
Florida Marlins (3), Milwaukee Brewers (2)
Minnesota Twins (1), New York Yankees (8)
Baltimore Orioles (4), Oakland Athletics (5)
Cincinnati Reds (6), San Diego Padres (2)
Pittsburgh Pirates (1), St. Louis Cardinals (3)
Seattle Mariners (1), Tampa Bay Devil Rays (2)
Cleveland Indians (7), Texas Rangers (2)
Toronto Blue Jays (5), Boston Red Sox (1)
San Francisco Giants (4), Chicago Cubs (2)
LA Angels of Anaheim (7), Detroit Tigers (2)
New York Mets (4), Houston Astros (2)
Chicago White Sox (5), Kansas City Royals (3)
Colorado Rockies (5), Los Angeles Dodgers (14)
Florida Marlins (9), Milwaukee Brewers (6)
Minnesota Twins (6), New York Yankees (1)
Baltimore Orioles (6), Oakland Athletics (5)
Atlanta Braves (4), Philadelphia Phillies (3)
Atlanta Braves (4), Philadelphia Phillies (16)
Cincinnati Reds (1), San Diego Padres (7)
Pittsburgh Pirates (1), St. Louis Cardinals (0)
Seattle Mariners (4), Tampa Bay Devil Rays (3)
Cleveland Indians (6), Texas Rangers (5)
Arizona D'Backs (6), Washington Nationals (7)
Arizona D'Backs (3), Washington Nationals (4)
Toronto Blue Jays (6), Boston Red Sox (1)
San Francisco Giants (7), Chicago Cubs (4)
LA Angels of Anaheim (2), Detroit Tigers (1)
New York Mets (1), Houston Astros (2)
Chicago White Sox (3), Kansas City Royals (7)
Colorado Rockies (12), Los Angeles Dodgers (5)
Florida Marlins (10), Milwaukee Brewers (3)
Minnesota Twins (1), New York Yankees (10)
Baltimore Orioles (1), Oakland Athletics (10)
Atlanta Braves (7), Philadelphia Phillies (8)
Atlanta Braves (3), Philadelphia Phillies (1)
Cincinnati Reds (1), San Diego Padres (2)
Pittsburgh Pirates (3), St. Louis Cardinals (6)
Seattle Mariners (6), Tampa Bay Devil Rays (7)
Cleveland Indians (2), Texas Rangers (5)
Arizona D'Backs (3), Washington Nationals (5)
Baltimore Orioles (0), LA Angels of Anaheim (1)
Chicago White Sox (2), Boston Red Sox (3)
Pittsburgh Pirates (5), Chicago Cubs (4)
San Francisco Giants (5), Cincinnati Reds (4)
Seattle Mariners (2), Detroit Tigers (6)
Arizona D'Backs (5), Florida Marlins (8)
New York Yankees (12), Kansas City Royals (5)
Los Angeles Dodgers (3), Milwaukee Brewers (6)
Atlanta Braves (5), New York Mets (0)
Texas Rangers (8), Oakland Athletics (1)
Houston Astros (2), Philadelphia Phillies (3)
Colorado Rockies (5), San Diego Padres (7)
Minnesota Twins (2), Tampa Bay Devil Rays (1)
Cleveland Indians (3), Toronto Blue Jays (4)
St. Louis Cardinals (1), Washington Nationals (4)
Baltimore Orioles (2), LA Angels of Anaheim (5)
Chicago White Sox (0), Boston Red Sox (1)
Pittsburgh Pirates (6), Chicago Cubs (5)
San Francisco Giants (0), Cincinnati Reds (3)
Seattle Mariners (4), Detroit Tigers (3)
Arizona D'Backs (4), Florida Marlins (0)
New York Yankees (0), Kansas City Royals (5)
Los Angeles Dodgers (0), Milwaukee Brewers (9)
Texas Rangers (5), Oakland Athletics (4)
Colorado Rockies (4), San Diego Padres (5)
Minnesota Twins (8), Tampa Bay Devil Rays (0)
Cleveland Indians (7), Toronto Blue Jays (2)
St. Louis Cardinals (2), Washington Nationals (0)
Baltimore Orioles (4), LA Angels of Anaheim (8)
Chicago White Sox (8), Boston Red Sox (1)
Pittsburgh Pirates (2), Chicago Cubs (7)
San Francisco Giants (3), Cincinnati Reds (2)
Seattle Mariners (5), Detroit Tigers (4)
Arizona D'Backs (0), Florida Marlins (2)
New York Yankees (8), Kansas City Royals (3)
Los Angeles Dodgers (2), Milwaukee Brewers (1)
Atlanta Braves (1), New York Mets (4)
Atlanta Braves (0), New York Mets (8)
Texas Rangers (6), Oakland Athletics (9)
Houston Astros (5), Philadelphia Phillies (3)
Colorado Rockies (0), San Diego Padres (2)
Minnesota Twins (2), Tampa Bay Devil Rays (4)
Cleveland Indians (2), Toronto Blue Jays (3)
St. Louis Cardinals (6), Washington Nationals (7)
St. Louis Cardinals (6), Arizona D'Backs (2)
Cleveland Indians (9), Chicago White Sox (1)
Pittsburgh Pirates (7), Chicago Cubs (5)
Washington Nationals (5), Colorado Rockies (10)
Philadelphia Phillies (14), Florida Marlins (8)
Detroit Tigers (7), Minnesota Twins (2)
Los Angeles Dodgers (0), New York Mets (7)
Toronto Blue Jays (1), LA Angels of Anaheim (4)
St. Louis Cardinals (1), Arizona D'Backs (13)
Chicago Cubs (4), Atlanta Braves (8)
New York Yankees (4), Baltimore Orioles (9)
Kansas City Royals (10), Boston Red Sox (9)
Cleveland Indians (6), Chicago White Sox (7)
Pittsburgh Pirates (1), Cincinnati Reds (9)
Washington Nationals (8), Colorado Rockies (11)
Philadelphia Phillies (3), Florida Marlins (2)
Houston Astros (4), Milwaukee Brewers (3)
Detroit Tigers (5), Minnesota Twins (9)
Los Angeles Dodgers (5), New York Mets (0)
Texas Rangers (2), Seattle Mariners (7)
San Diego Padres (0), San Francisco Giants (4)
Oakland Athletics (8), Tampa Bay Devil Rays (6)
Toronto Blue Jays (2), LA Angels of Anaheim (1)
St. Louis Cardinals (0), Arizona D'Backs (3)
Chicago Cubs (3), Atlanta Braves (7)
New York Yankees (3), Baltimore Orioles (2)
Kansas City Royals (10), Boston Red Sox (4)
Cleveland Indians (8), Chicago White Sox (10)
Pittsburgh Pirates (7), Cincinnati Reds (4)
Washington Nationals (5), Colorado Rockies (9)
Philadelphia Phillies (3), Florida Marlins (4)
Houston Astros (10), Milwaukee Brewers (4)
Detroit Tigers (1), Minnesota Twins (2)
Los Angeles Dodgers (2), New York Mets (3)
Texas Rangers (2), Seattle Mariners (3)
San Diego Padres (4), San Francisco Giants (5)
Oakland Athletics (6), Tampa Bay Devil Rays (9)
Toronto Blue Jays (3), LA Angels of Anaheim (4)
St. Louis Cardinals (7), Arizona D'Backs (9)
Chicago Cubs (1), Atlanta Braves (2)
New York Yankees (9), Baltimore Orioles (4)
Kansas City Royals (3), Boston Red Sox (9)
Cleveland Indians (5), Chicago White Sox (2)
Pittsburgh Pirates (2), Cincinnati Reds (4)
Washington Nationals (9), Colorado Rockies (13)
Philadelphia Phillies (0), Florida Marlins (3)
Houston Astros (0), Milwaukee Brewers (4)
Detroit Tigers (1), Minnesota Twins (12)
Los Angeles Dodgers (9), New York Mets (1)
Texas Rangers (4), Seattle Mariners (2)
San Diego Padres (10), San Francisco Giants (2)
Oakland Athletics (9), Tampa Bay Devil Rays (7)
Chicago White Sox (3), LA Angels of Anaheim (2)
Washington Nationals (7), Arizona D'Backs (6)
Chicago Cubs (8), Atlanta Braves (3)
New York Yankees (9), Baltimore Orioles (6)
New York Mets (5), Florida Marlins (16)
Oakland Athletics (4), Minnesota Twins (9)
Milwaukee Brewers (3), Pittsburgh Pirates (4)
Toronto Blue Jays (6), Seattle Mariners (2)
Houston Astros (0), St. Louis Cardinals (7)
Chicago White Sox (3), LA Angels of Anaheim (4)
Washington Nationals (5), Arizona D'Backs (4)
Boston Red Sox (6), Baltimore Orioles (5)
Los Angeles Dodgers (8), Chicago Cubs (9)
San Diego Padres (4), Cincinnati Reds (5)
Kansas City Royals (5), Cleveland Indians (3)
Texas Rangers (2), Detroit Tigers (3)
New York Mets (6), Florida Marlins (4)
Oakland Athletics (5), Minnesota Twins (7)
Tampa Bay Devil Rays (4), New York Yankees (12)
Toronto Blue Jays (2), Seattle Mariners (4)
Colorado Rockies (6), San Francisco Giants (10)
Houston Astros (5), St. Louis Cardinals (6)
Chicago White Sox (9), LA Angels of Anaheim (0)
Washington Nationals (2), Arizona D'Backs (4)
Philadelphia Phillies (6), Atlanta Braves (5)
Philadelphia Phillies (7), Atlanta Braves (2)
Boston Red Sox (0), Baltimore Orioles (4)
Los Angeles Dodgers (6), Chicago Cubs (0)
San Diego Padres (10), Cincinnati Reds (0)
Kansas City Royals (6), Cleveland Indians (2)
Texas Rangers (11), Detroit Tigers (3)
New York Mets (7), Florida Marlins (4)
Oakland Athletics (1), Minnesota Twins (0)
Tampa Bay Devil Rays (4), New York Yankees (8)
Milwaukee Brewers (3), Pittsburgh Pirates (6)
Milwaukee Brewers (2), Pittsburgh Pirates (1)
Toronto Blue Jays (10), Seattle Mariners (0)
Colorado Rockies (9), San Francisco Giants (8)
Houston Astros (5), St. Louis Cardinals (1)
Philadelphia Phillies (1), Atlanta Braves (4)
Boston Red Sox (6), Baltimore Orioles (5)
Los Angeles Dodgers (5), Chicago Cubs (6)
San Diego Padres (4), Cincinnati Reds (2)
Minnesota Twins (9), Cleveland Indians (4)
Seattle Mariners (8), Kansas City Royals (10)
Tampa Bay Devil Rays (4), New York Yankees (7)
Colorado Rockies (0), San Francisco Giants (5)
LA Angels of Anaheim (2), Texas Rangers (1)
Colorado Rockies (1), Arizona D'Backs (5)
Florida Marlins (6), Atlanta Braves (4)
Cincinnati Reds (4), Chicago Cubs (0)
Minnesota Twins (4), Cleveland Indians (5)
Baltimore Orioles (2), Detroit Tigers (17)
Philadelphia Phillies (4), Houston Astros (3)
Seattle Mariners (11), Kansas City Royals (8)
San Diego Padres (1), Los Angeles Dodgers (3)
Chicago White Sox (2), Oakland Athletics (4)
New York Mets (3), Pittsburgh Pirates (5)
San Francisco Giants (4), St. Louis Cardinals (14)
LA Angels of Anaheim (2), Texas Rangers (1)
Tampa Bay Devil Rays (4), Toronto Blue Jays (5)
Milwaukee Brewers (5), Washington Nationals (2)
Colorado Rockies (6), Arizona D'Backs (7)
Florida Marlins (1), Atlanta Braves (2)
Cincinnati Reds (0), Chicago Cubs (4)
Minnesota Twins (4), Cleveland Indians (1)
Baltimore Orioles (0), Detroit Tigers (2)
Philadelphia Phillies (7), Houston Astros (2)
Seattle Mariners (4), Kansas City Royals (7)
San Diego Padres (11), Los Angeles Dodgers (2)
Boston Red Sox (5), New York Yankees (2)
Boston Red Sox (5), New York Yankees (7)
Chicago White Sox (4), Oakland Athletics (7)
New York Mets (2), Pittsburgh Pirates (3)
San Francisco Giants (1), St. Louis Cardinals (6)
LA Angels of Anaheim (6), Texas Rangers (12)
Tampa Bay Devil Rays (1), Toronto Blue Jays (6)
Milwaukee Brewers (5), Washington Nationals (8)
Colorado Rockies (6), Arizona D'Backs (1)
Florida Marlins (7), Atlanta Braves (8)
Cincinnati Reds (3), Chicago Cubs (11)
Minnesota Twins (6), Cleveland Indians (1)
Baltimore Orioles (12), Detroit Tigers (8)
Philadelphia Phillies (6), Houston Astros (4)
Seattle Mariners (10), Kansas City Royals (5)
San Diego Padres (2), Los Angeles Dodgers (1)
Boston Red Sox (6), New York Yankees (3)
Boston Red Sox (5), New York Yankees (4)
Chicago White Sox (4), Oakland Athletics (5)
New York Mets (0), Pittsburgh Pirates (3)
LA Angels of Anaheim (1), Texas Rangers (8)
Tampa Bay Devil Rays (3), Toronto Blue Jays (5)
Milwaukee Brewers (1), Washington Nationals (6)
Detroit Tigers (8), Chicago White Sox (2)
San Francisco Giants (8), Colorado Rockies (20)
Cincinnati Reds (3), Houston Astros (5)
San Diego Padres (10), Los Angeles Dodgers (11)
St. Louis Cardinals (3), Milwaukee Brewers (4)
Florida Marlins (0), New York Mets (4)
Cleveland Indians (7), Oakland Athletics (2)
Chicago Cubs (11), Philadelphia Phillies (6)
Baltimore Orioles (4), Tampa Bay Devil Rays (1)
Seattle Mariners (1), Texas Rangers (8)
New York Yankees (7), Toronto Blue Jays (6)
Atlanta Braves (6), Washington Nationals (1)
Minnesota Twins (7), Boston Red Sox (3)
Detroit Tigers (0), Chicago White Sox (7)
San Francisco Giants (4), Colorado Rockies (12)
Cincinnati Reds (5), Houston Astros (4)
LA Angels of Anaheim (5), Kansas City Royals (2)
Pittsburgh Pirates (10), Los Angeles Dodgers (6)
St. Louis Cardinals (12), Milwaukee Brewers (2)
Florida Marlins (2), New York Mets (3)
Cleveland Indians (3), Oakland Athletics (7)
Chicago Cubs (1), Philadelphia Phillies (4)
Arizona D'Backs (2), San Diego Padres (5)
Baltimore Orioles (5), Tampa Bay Devil Rays (4)
Seattle Mariners (9), Texas Rangers (7)
New York Yankees (6), Toronto Blue Jays (3)
Atlanta Braves (2), Washington Nationals (9)
Minnesota Twins (8), Boston Red Sox (2)
Detroit Tigers (6), Chicago White Sox (2)
San Francisco Giants (7), Colorado Rockies (4)
Cincinnati Reds (2), Houston Astros (7)
LA Angels of Anaheim (3), Kansas City Royals (0)
Pittsburgh Pirates (6), Los Angeles Dodgers (4)
St. Louis Cardinals (0), Milwaukee Brewers (1)
Florida Marlins (6), New York Mets (3)
Cleveland Indians (3), Oakland Athletics (4)
Chicago Cubs (2), Philadelphia Phillies (6)
Arizona D'Backs (8), San Diego Padres (2)
Baltimore Orioles (2), Tampa Bay Devil Rays (4)
Seattle Mariners (6), Texas Rangers (3)
New York Yankees (2), Toronto Blue Jays (3)
Atlanta Braves (7), Washington Nationals (3)
Detroit Tigers (3), Baltimore Orioles (4)
Minnesota Twins (0), Boston Red Sox (6)
Seattle Mariners (9), Chicago White Sox (0)
Atlanta Braves (6), Colorado Rockies (3)
St. Louis Cardinals (5), Houston Astros (6)
Pittsburgh Pirates (2), Los Angeles Dodgers (5)
San Francisco Giants (4), Milwaukee Brewers (9)
Florida Marlins (5), New York Mets (2)
Cleveland Indians (4), Oakland Athletics (7)
Arizona D'Backs (1), San Diego Padres (3)
Minnesota Twins (3), Baltimore Orioles (7)
Seattle Mariners (11), Chicago White Sox (6)
Chicago Cubs (2), Cincinnati Reds (4)
Atlanta Braves (4), Colorado Rockies (6)
St. Louis Cardinals (5), Houston Astros (6)
Detroit Tigers (7), Kansas City Royals (3)
Arizona D'Backs (0), Los Angeles Dodgers (2)
San Francisco Giants (12), Milwaukee Brewers (13)
Washington Nationals (3), New York Mets (2)
LA Angels of Anaheim (4), Oakland Athletics (5)
Florida Marlins (2), Philadelphia Phillies (5)
Pittsburgh Pirates (2), San Diego Padres (6)
New York Yankees (4), Tampa Bay Devil Rays (1)
Cleveland Indians (4), Texas Rangers (12)
Boston Red Sox (7), Toronto Blue Jays (1)
Minnesota Twins (8), Baltimore Orioles (5)
Seattle Mariners (7), Chicago White Sox (11)
Chicago Cubs (11), Cincinnati Reds (4)
Atlanta Braves (9), Colorado Rockies (10)
St. Louis Cardinals (4), Houston Astros (7)
Detroit Tigers (15), Kansas City Royals (4)
Arizona D'Backs (9), Los Angeles Dodgers (3)
San Francisco Giants (8), Milwaukee Brewers (10)
Washington Nationals (6), New York Mets (12)
LA Angels of Anaheim (6), Oakland Athletics (2)
Florida Marlins (6), Philadelphia Phillies (8)
Pittsburgh Pirates (1), San Diego Padres (2)
New York Yankees (0), Tampa Bay Devil Rays (8)
Cleveland Indians (6), Texas Rangers (3)
Boston Red Sox (3), Toronto Blue Jays (5)
Minnesota Twins (6), Baltimore Orioles (3)
Seattle Mariners (7), Chicago White Sox (12)
Chicago Cubs (2), Cincinnati Reds (3)
Atlanta Braves (8), Colorado Rockies (9)
St. Louis Cardinals (3), Houston Astros (7)
Detroit Tigers (11), Kansas City Royals (4)
Arizona D'Backs (1), Los Angeles Dodgers (5)
San Francisco Giants (3), Milwaukee Brewers (5)
Washington Nationals (5), New York Mets (1)
LA Angels of Anaheim (7), Oakland Athletics (1)
Florida Marlins (7), Philadelphia Phillies (10)
Pittsburgh Pirates (1), San Diego Padres (2)
New York Yankees (4), Tampa Bay Devil Rays (11)
Cleveland Indians (11), Texas Rangers (6)
Boston Red Sox (4), Toronto Blue Jays (13)
Texas Rangers (3), LA Angels of Anaheim (8)
Chicago Cubs (4), Cincinnati Reds (5)
Chicago White Sox (1), Cleveland Indians (14)
Kansas City Royals (1), Minnesota Twins (8)
Washington Nationals (7), New York Mets (3)
Houston Astros (5), Philadelphia Phillies (4)
Oakland Athletics (9), Seattle Mariners (10)
